product_slug,product_name,product_page_url,version_count,bu,active_count,active_version_urls,archive_count,archive_zip_urls
tibco-flogo-connector-for-amazon-s3,TIBCO Flogo® Connector for Amazon S3,https://docs.tibco.com/products/tibco-flogo-connector-for-amazon-s3,4,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-amazon-s3-1-3-1,3,https://docs.tibco.com/pub/flogo-amazons3/tibco-flogo-connector-for-amazon-s3-1-2-0_documentation.zip | https://docs.tibco.com/pub/flogo-amazons3/tibco-flogo-connector-for-amazon-s3-1-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-amazons3/tibco-flogo-connector-for-amazon-s3-1-0-0_documentation.zip
tibco-flogo-connector-for-amazon-sns,TIBCO Flogo® Connector for Amazon SNS,https://docs.tibco.com/products/tibco-flogo-connector-for-amazon-sns,2,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-amazon-sns-1-0-1,1,https://docs.tibco.com/pub/flogo-sns/tibco-flogo-connector-for-amazon-sns-1-0-0_documentation.zip
tibco-flogo-connector-for-amazon-sqs,TIBCO Flogo® Connector for Amazon SQS,https://docs.tibco.com/products/tibco-flogo-connector-for-amazon-sqs,2,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-amazon-sqs-1-0-1,1,https://docs.tibco.com/pub/flogo-sqs/tibco-flogo-connector-for-amazon-sqs-1-0-0_documentation.zip
tibco-flogo-connector-for-apache-avro,TIBCO Flogo® Connector for Apache Avro,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-avro,3,,3,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-avro-1-1-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-apache-avro-1-0-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-apache-avro-1-1-0,0,
tibco-flogo-connector-for-apache-couchdb,TIBCO Flogo® Connector for Apache CouchDB,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-couchdb,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-couchdb-1-0-0,0,
tibco-flogo-connector-for-apache-kafka,TIBCO Flogo® Connector for Apache Kafka,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-kafka,6,,3,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-kafka-1-3-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-apache-kafka-1-3-2 | https://docs.tibco.com/products/tibco-flogo-connector-for-apache-kafka-1-3-3,3,https://docs.tibco.com/pub/flogo-kafka/tibco-flogo-connector-for-apache-kafka-1-1-1_documentation.zip | https://docs.tibco.com/pub/flogo-kafka/tibco-flogo-connector-for-apache-kafka-1-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-kafka/tibco-flogo-connector-for-apache-kafka-1-0-0_documentation.zip
tibco-flogo-connector-for-apache-pulsar,TIBCO Flogo® Connector for Apache Pulsar,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-pulsar,4,,4,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-pulsar-1-3-4 | https://docs.tibco.com/products/tibco-flogo-connector-for-apache-pulsar-1-3-2 | https://docs.tibco.com/products/tibco-flogo-connector-for-apache-pulsar-1-3-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-apache-pulsar-1-3-3,0,
tibco-flogo-connector-for-apache-solr,TIBCO Flogo® Connector for Apache Solr,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-solr,2,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-apache-solr-1-1-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-apache-solr-1-0-0,0,
tibco-flogo-connector-for-data-conversion,TIBCO Flogo® Connector for Data Conversion,https://docs.tibco.com/products/tibco-flogo-connector-for-data-conversion,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-data-conversion-1-0-0,0,
tibco-flogo-connector-for-docusign,TIBCO Flogo® Connector for DocuSign,https://docs.tibco.com/products/tibco-flogo-connector-for-docusign,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-docusign-3-0-1,0,
tibco-flogo-connector-for-github,TIBCO Flogo® Connector for GitHub,https://docs.tibco.com/products/tibco-flogo-connector-for-github,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-github-1-0-0,0,
tibco-flogo-connector-for-google-cloud-pub-sub,TIBCO Flogo® Connector for Google Cloud Pub/Sub,https://docs.tibco.com/products/tibco-flogo-connector-for-google-cloud-pub-sub,2,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-google-cloud-pub-sub-1-0-1,1,https://docs.tibco.com/pub/flogo-gcps/tibco-flogo-connector-for-google-cloud-pub-sub-1-0-0_documentation.zip
tibco-flogo-connector-for-google-cloud-sql,TIBCO Flogo® Connector for Google Cloud SQL,https://docs.tibco.com/products/tibco-flogo-connector-for-google-cloud-sql,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-google-cloud-sql-1-0-0,0,
tibco-flogo-connector-for-google-cloud-storage,TIBCO Flogo® Connector for Google Cloud Storage,https://docs.tibco.com/products/tibco-flogo-connector-for-google-cloud-storage,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-google-cloud-storage-1-0-0,0,
tibco-flogo-connector-for-google-docs,TIBCO Flogo® Connector for Google Docs,https://docs.tibco.com/products/tibco-flogo-connector-for-google-docs,2,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-google-docs-1-1-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-google-docs-1-0-0,0,
tibco-flogo-connector-for-google-sheets,TIBCO Flogo® Connector for Google Sheets,https://docs.tibco.com/products/tibco-flogo-connector-for-google-sheets,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-google-sheets-1-0-0,0,
tibco-flogo-connector-for-greenplum-database,TIBCO Flogo® Connector for Greenplum Database,https://docs.tibco.com/products/tibco-flogo-connector-for-greenplum-database,2,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-greenplum-database-2-1-0,1,https://docs.tibco.com/pub/flogo-greenplumdb/tibco-flogo-connector-for-greenplum-database-2-0-0_documentation.zip
tibco-flogo-connector-for-http,TIBCO Flogo® Connector for HTTP,https://docs.tibco.com/products/tibco-flogo-connector-for-http,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-http-1-1-1,0,
tibco-flogo-connector-for-hubspot,TIBCO Flogo® Connector for HubSpot,https://docs.tibco.com/products/tibco-flogo-connector-for-hubspot,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-hubspot-2-1-0,0,
tibco-flogo-connector-for-ibm-mq,TIBCO Flogo® Connector for IBM MQ,https://docs.tibco.com/products/tibco-flogo-connector-for-ibm-mq,2,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-ibm-mq-2-2-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-ibm-mq-1-0-0,0,
tibco-flogo-connector-for-jira,TIBCO Flogo® Connector for Jira,https://docs.tibco.com/products/tibco-flogo-connector-for-jira,2,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-jira-1-0-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-jira-1-0-0,0,
tibco-flogo-connector-for-magento,TIBCO Flogo® Connector for Magento,https://docs.tibco.com/products/tibco-flogo-connector-for-magento,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-magento-2-0-0,0,
tibco-flogo-connector-for-mailchimp,TIBCO Flogo® Connector for MailChimp,https://docs.tibco.com/products/tibco-flogo-connector-for-mailchimp,2,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-mailchimp-1-0-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-mailchimp-1-0-0,0,
tibco-flogo-connector-for-marketo,TIBCO Flogo® Connector for Marketo,https://docs.tibco.com/products/tibco-flogo-connector-for-marketo,5,,5,https://docs.tibco.com/products/tibco-flogo-connector-for-marketo-1-2-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-marketo-1-0-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-marketo-1-1-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-marketo-1-1-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-marketo-1-2-0,0,
tibco-flogo-connector-for-microsoft-azure-data-factory,TIBCO Flogo® Connector for Microsoft Azure Data Factory,https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-azure-data-factory,3,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-azure-data-factory-1-1-1,2,https://docs.tibco.com/pub/flogo-azdatafactory/tibco-flogo-connector-for-microsoft-azure-data-factory-1-0-1_documentation.zip | https://docs.tibco.com/pub/flogo-azdatafactory/tibco-flogo-connector-for-microsoft-azure-data-factory-1-0-0_documentation.zip
tibco-flogo-connector-for-microsoft-azure-service-bus,TIBCO Flogo® Connector for Microsoft Azure Service Bus,https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-azure-service-bus,6,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-azure-service-bus-1-4-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-azure-service-bus-1-4-3,3,https://docs.tibco.com/pub/flogo-azservicebus/tibco-flogo-connector-for-microsoft-azure-service-bus-1-2-0_documentation.zip | https://docs.tibco.com/pub/flogo-azservicebus/tibco-flogo-connector-for-microsoft-azure-service-bus-1-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-azservicebus/tibco-flogo-connector-for-microsoft-azure-service-bus-1-0-0_documentation.zip
tibco-flogo-connector-for-microsoft-azure-storage,TIBCO Flogo® Connector for Microsoft Azure Storage,https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-azure-storage,5,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-azure-storage-1-1-3 | https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-azure-storage-1-2-0,3,https://docs.tibco.com/pub/flogo-azstorage/tibco-flogo-connector-for-microsoft-azure-storage-1-1-1_documentation.zip | https://docs.tibco.com/pub/flogo-azstorage/tibco-flogo-connector-for-microsoft-azure-storage-1-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-azstorage/tibco-flogo-connector-for-microsoft-azure-storage-1-0-0_documentation.zip
tibco-flogo-connector-for-microsoft-sql-server,TIBCO Flogo® Connector for Microsoft SQL Server,https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-sql-server,3,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-microsoft-sql-server-2-6-1,2,https://docs.tibco.com/pub/flogo-mssql/tibco-flogo-connector-for-microsoft-sql-server-2-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-mssql/tibco-flogo-connector-for-microsoft-sql-server-2-0-0_documentation.zip
tibco-flogo-connector-for-mongodb,TIBCO Flogo® Connector for MongoDB,https://docs.tibco.com/products/tibco-flogo-connector-for-mongodb,2,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-mongodb-1-1-1,1,https://docs.tibco.com/pub/flogo-mongodb/tibco-flogo-connector-for-mongodb-1-0-0_documentation.zip
tibco-flogo-connector-for-mqtt,TIBCO Flogo® Connector for MQTT,https://docs.tibco.com/products/tibco-flogo-connector-for-mqtt,3,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-mqtt-1-3-1,2,https://docs.tibco.com/pub/flogo-mqtt/tibco-flogo-connector-for-mqtt-1-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-mqtt/tibco-flogo-connector-for-mqtt-1-0-0_documentation.zip
tibco-flogo-connector-for-odata,TIBCO Flogo® Connector for OData,https://docs.tibco.com/products/tibco-flogo-connector-for-odata,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-odata-1-0-0,0,
tibco-flogo-connector-for-oracle-database,TIBCO Flogo® Connector for Oracle Database,https://docs.tibco.com/products/tibco-flogo-connector-for-oracle-database,4,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-oracle-database-1-2-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-oracle-database-1-2-2,2,https://docs.tibco.com/pub/flogo-oracledb/tibco-flogo-connector-for-oracle-database-1-0-1_documentation.zip | https://docs.tibco.com/pub/flogo-oracledb/tibco-flogo-connector-for-oracle-database-1-0-0_documentation.zip
tibco-flogo-connector-for-oracle-mysql,TIBCO Flogo® Connector for Oracle MySQL,https://docs.tibco.com/products/tibco-flogo-connector-for-oracle-mysql,4,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-oracle-mysql-2-4-5,3,https://docs.tibco.com/pub/flogo-mysql/tibco-flogo-connector-for-oracle-mysql-2-2-0_documentation.zip | https://docs.tibco.com/pub/flogo-mysql/tibco-flogo-connector-for-oracle-mysql-2-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-mysql/tibco-flogo-connector-for-oracle-mysql-2-0-0_documentation.zip
tibco-flogo-connector-for-postgresql,TIBCO Flogo® Connector for PostgreSQL,https://docs.tibco.com/products/tibco-flogo-connector-for-postgresql,4,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-postgresql-2-7-1,3,https://docs.tibco.com/pub/flogo-postgres/tibco-flogo-connector-for-postgresql-2-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-postgres/tibco-flogo-connector-for-postgresql-2-0-1_documentation.zip | https://docs.tibco.com/pub/flogo-postgres/tibco-flogo-connector-for-postgresql-2-0-0_documentation.zip
tibco-flogo-connector-for-redis,TIBCO Flogo® Connector for Redis,https://docs.tibco.com/products/tibco-flogo-connector-for-redis,3,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-redis-1-3-0,2,https://docs.tibco.com/pub/flogo-redis/tibco-flogo-connector-for-redis-1-1-0_documentation.zip | https://docs.tibco.com/pub/flogo-redis/tibco-flogo-connector-for-redis-1-0-0_documentation.zip
tibco-flogo-connector-for-riak,TIBCO Flogo® Connector for Riak,https://docs.tibco.com/products/tibco-flogo-connector-for-riak,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-riak-1-0-0,0,
tibco-flogo-connector-for-salesforce-pardot,TIBCO Flogo® Connector for Salesforce Pardot,https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-pardot,4,,4,https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-pardot-2-0-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-pardot-1-0-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-pardot-1-0-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-pardot-1-0-2,0,
tibco-flogo-connector-for-salesforce-com,TIBCO Flogo® Connector for Salesforce.com,https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com,10,,10,https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-3-7 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-0-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-1-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-1-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-2-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-3-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-3-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-3-2 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-3-3 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-1-3-5,0,
tibco-flogo-connector-for-salesforce-com-einstein-analytics,TIBCO Flogo® Connector for Salesforce.com Einstein Analytics,https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-einstein-analytics,2,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-einstein-analytics-1-0-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-salesforce-com-einstein-analytics-1-0-0,0,
tibco-flogo-connector-for-sap-cloud-for-customer,TIBCO Flogo® Connector for SAP Cloud for Customer,https://docs.tibco.com/products/tibco-flogo-connector-for-sap-cloud-for-customer,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-sap-cloud-for-customer-1-0-0,0,
tibco-flogo-connector-for-sap-hana-database,TIBCO Flogo® Connector for SAP HANA Database,https://docs.tibco.com/products/tibco-flogo-connector-for-sap-hana-database,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-sap-hana-database-1-0-0,0,
tibco-flogo-connector-for-sap-s-4hana-cloud,TIBCO Flogo® Connector for SAP S/4HANA Cloud,https://docs.tibco.com/products/tibco-flogo-connector-for-sap-s-4hana-cloud,2,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-sap-s-4hana-cloud-1-1-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-sap-s-4hana-cloud-1-0-0,0,
tibco-flogo-connector-for-sap-successfactors,TIBCO Flogo® Connector for SAP SuccessFactors,https://docs.tibco.com/products/tibco-flogo-connector-for-sap-successfactors,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-sap-successfactors-1-0-0,0,
tibco-flogo-connector-for-sftp,TIBCO Flogo® Connector for sFTP,https://docs.tibco.com/products/tibco-flogo-connector-for-sftp,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-sftp-1-0-0,0,
tibco-flogo-connector-for-slack,TIBCO Flogo® Connector for Slack,https://docs.tibco.com/products/tibco-flogo-connector-for-slack,3,,3,https://docs.tibco.com/products/tibco-flogo-connector-for-slack-1-0-2 | https://docs.tibco.com/products/tibco-flogo-connector-for-slack-1-0-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-slack-1-0-1,0,
tibco-flogo-connector-for-snowflake,TIBCO Flogo® Connector for Snowflake,https://docs.tibco.com/products/tibco-flogo-connector-for-snowflake,2,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-snowflake-1-2-0,1,https://docs.tibco.com/pub/flogo-snowflake/tibco-flogo-connector-for-snowflake-1-0-0_documentation.zip
tibco-flogo-connector-for-stripe,TIBCO Flogo® Connector for Stripe,https://docs.tibco.com/products/tibco-flogo-connector-for-stripe,2,,2,https://docs.tibco.com/products/tibco-flogo-connector-for-stripe-3-0-1 | https://docs.tibco.com/products/tibco-flogo-connector-for-stripe-3-0-0,0,
tibco-flogo-connector-for-sugarcrm,TIBCO Flogo® Connector for SugarCRM,https://docs.tibco.com/products/tibco-flogo-connector-for-sugarcrm,4,,4,https://docs.tibco.com/products/tibco-flogo-connector-for-sugarcrm-1-3-2 | https://docs.tibco.com/products/tibco-flogo-connector-for-sugarcrm-1-0-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-sugarcrm-1-3-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-sugarcrm-1-3-1,0,
tibco-flogo-connector-for-tibco-cloud-auditsafe,TIBCO Flogo® Connector for TIBCO Cloud™ AuditSafe,https://docs.tibco.com/products/tibco-flogo-connector-for-tibco-cloud-auditsafe,1,,1,https://docs.tibco.com/products/tibco-flogo-connector-for-tibco-cloud-auditsafe-1-3-0,0,
tibco-flogo-connector-for-tibco-cloud-messaging,TIBCO Flogo® Connector for TIBCO Cloud™ Messaging,https://docs.tibco.com/products/tibco-flogo-connector-for-tibco-cloud-messaging,4,,4,https://docs.tibco.com/products/tibco-flogo-connector-for-tibco-cloud-messaging-1-3-3 | https://docs.tibco.com/products/tibco-flogo-connector-for-tibco-cloud-messaging-1-0-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-tibco-cloud-messaging-1-1-0 | https://docs.tibco.com/products/tibco-flogo-connector-for-tibco-cloud-messaging-1-3-2,0,
